id1,id2,id3,R2_N3_cv,R2_N3_fit
3,7,29,-2.004,0.426
3,7,30,-2.368,0.44
3,7,31,-1.844,0.444
3,8,9,-1.235,0.421
3,8,10,-0.868,0.475
3,8,11,-1.794,0.508
3,8,12,-1.431,0.428
3,8,13,-0.875,0.476
3,8,14,-1.224,0.422
3,8,15,-0.856,0.495
3,8,16,-1.99,0.458
3,8,17,-0.596,0.513
3,8,18,-2.045,0.419
3,8,19,-0.967,0.57
3,8,20,-1.988,0.441
3,8,21,-1.896,0.697
3,8,22,-0.265,0.508
3,8,23,-1.449,0.428
3,8,24,-1.771,0.549
3,8,25,-1.54,0.702
3,8,26,-2.124,0.59
3,8,27,-4.644,0.552
3,8,28,-5.676,0.528
3,8,29,-2.065,0.537
3,8,30,-2.368,0.503
3,8,31,-1.984,0.438
3,9,10,-0.85,0.439
3,9,11,-1.351,0.541
3,9,12,-1.266,0.436
3,9,13,-0.832,0.483
3,9,14,-0.888,0.459
3,9,15,-0.398,0.512
3,9,16,-1.514,0.476
3,9,17,-0.2,0.53
3,9,18,-1.478,0.433
3,9,19,-0.708,0.571
3,9,20,-1.346,0.491
3,9,21,-1.401,0.679
3,9,22,-0.086,0.517
3,9,23,-1.071,0.459
3,9,24,-1.512,0.549
3,9,25,-1.056,0.693
3,9,26,-1.498,0.598
3,9,27,-3.691,0.624
3,9,28,-3.261,0.593
3,9,29,-1.188,0.547
3,9,30,-1.629,0.53
3,9,31,-1.499,0.467
3,10,11,-1.242,0.61
3,10,12,-1.14,0.467
3,10,13,-0.721,0.509
3,10,14,-0.761,0.49
3,10,15,-0.223,0.558
3,10,16,-1.344,0.492
3,10,17,-0.102,0.56
3,10,18,-1.391,0.448
3,10,19,-0.546,0.619
3,10,20,-1.435,0.55
3,10,21,-1.131,0.719
3,10,22,0.043,0.564
3,10,23,-0.966,0.482
3,10,24,-1.342,0.566
3,10,25,-0.976,0.712
3,10,26,-1.346,0.66
3,10,27,-3.537,0.571
3,10,28,-2.802,0.593
3,10,29,-1.33,0.634
3,10,30,-1.343,0.598
3,10,31,-1.42,0.483
3,11,12,-1.302,0.518
3,11,13,-0.892,0.58
3,11,14,-1.265,0.538
3,11,15,-0.899,0.541
3,11,16,-2.043,0.548
3,11,17,-0.622,0.633
3,11,18,-1.989,0.59
3,11,19,-1.008,0.559
3,11,20,-1.892,0.517
3,11,21,-2.075,0.658
3,11,22,-0.431,0.619
3,11,23,-1.61,0.508
3,11,24,-1.78,0.587
3,11,25,-1.782,0.705
3,11,26,-2.616,0.556
3,11,27,-6.978,0.609
3,11,28,-4.321,0.547
3,11,29,-2.003,0.493
3,11,30,-2.186,0.498
3,11,31,-2.035,0.651
3,12,13,-0.784,0.471
3,12,14,-1.034,0.466
3,12,15,-1.093,0.492
3,12,16,-1.82,0.474
3,12,17,-0.716,0.535
3,12,18,-1.778,0.501
3,12,19,-1.046,0.562
3,12,20,-1.597,0.546
3,12,21,-1.838,0.689
3,12,22,-0.598,0.564
3,12,23,-1.359,0.553
3,12,24,-1.778,0.56
3,12,25,-1.475,0.72
3,12,26,-2.133,0.575
3,12,27,-4.885,0.583
3,12,28,-3.671,0.539
3,12,29,-1.68,0.491
3,12,30,-2.059,0.487
3,12,31,-1.748,0.51
3,13,14,-0.786,0.471
3,13,15,-0.606,0.562
3,13,16,-1.428,0.497
3,13,17,-0.422,0.604
3,13,18,-1.019,0.536
3,13,19,-0.659,0.594
3,13,20,-1.001,0.546
3,13,21,-1.36,0.725
3,13,22,-0.412,0.586
3,13,23,-1.009,0.67
3,13,24,-1.206,0.578
3,13,25,-1.01,0.734
3,13,26,-1.456,0.588
3,13,27,-2.935,0.627
3,13,28,-2.853,0.552
3,13,29,-1.157,0.589
3,13,30,-1.532,0.503
3,13,31,-1.333,0.549
3,14,15,-0.481,0.552
3,14,16,-1.719,0.458
3,14,17,-0.148,0.635
3,14,18,-1.325,0.462
3,14,19,-0.743,0.582
3,14,20,-1.337,0.473
3,14,21,-1.759,0.679
3,14,22,-0.225,0.544
3,14,23,-1.467,0.579
3,14,24,-1.405,0.553
3,14,25,-1.249,0.69
3,14,26,-1.45,0.546
3,14,27,-4.083,0.518
3,14,28,-3.388,0.42
3,14,29,-1.57,0.578
3,14,30,-2.126,0.426
3,14,31,-1.554,0.483
3,15,16,-0.774,0.65
3,15,17,-0.347,0.507
3,15,18,-1.219,0.572
3,15,19,-0.719,0.607
3,15,20,-0.856,0.538
3,15,21,-1.194,0.669
3,15,22,0.016,0.526
3,15,23,-0.876,0.509
3,15,24,-0.763,0.646
3,15,25,-0.83,0.717
3,15,26,-1.315,0.627
3,15,27,-4.056,0.555
3,15,28,-2.741,0.483
3,15,29,-0.966,0.466
3,15,30,-1.39,0.499
3,15,31,-1.015,0.556
3,16,17,-0.623,0.641
3,16,18,-2.616,0.459
3,16,19,-1.104,0.575
3,16,20,-2.15,0.501
3,16,21,-2.1,0.635
3,16,22,-0.539,0.591
3,16,23,-1.71,0.485
3,16,24,-1.883,0.564
3,16,25,-1.601,0.677
3,16,26,-2.022,0.533
3,16,27,-5.624,0.529
3,16,28,-4.394,0.463
3,16,29,-2.021,0.512
3,16,30,-2.554,0.502
3,16,31,-2.121,0.587
3,17,18,-0.806,0.614
3,17,19,-0.317,0.67
3,17,20,-0.619,0.517
3,17,21,-0.718,0.715
3,17,22,0.007,0.544
3,17,23,-0.509,0.524
3,17,24,-0.436,0.707
3,17,25,-0.508,0.778
3,17,26,-0.909,0.682
3,17,27,-3.051,0.603
3,17,28,-2.959,0.528
3,17,29,-0.709,0.511
3,17,30,-0.791,0.606
3,17,31,-1.032,0.536
3,18,19,-1.315,0.586
3,18,20,-2.581,0.553
3,18,21,-2.356,0.637
3,18,22,-0.646,0.569
3,18,23,-2.046,0.463
3,18,24,-2.115,0.553
3,18,25,-1.841,0.682
3,18,26,-2.063,0.574
3,18,27,-5.486,0.543
3,18,28,-4.378,0.47
3,18,29,-2.297,0.571
3,18,30,-2.739,0.482
3,18,31,-2.256,0.474
3,19,20,-0.911,0.6
3,19,21,-1.635,0.638
3,19,22,-0.216,0.677
3,19,23,-0.452,0.616
3,19,24,-1.246,0.587
3,19,25,-1.107,0.68
3,19,26,-1.835,0.562
3,19,27,-3.07,0.692
3,19,28,-2.578,0.622
3,19,29,-0.843,0.567
3,19,30,-1.301,0.56
3,19,31,-1.128,0.645
3,20,21,-1.597,0.676
3,20,22,-0.453,0.524
3,20,23,-1.647,0.468
3,20,24,-1.907,0.642
3,20,25,-1.757,0.736
3,20,26,-2.481,0.557
3,20,27,-5.131,0.604
3,20,28,-5.194,0.457
3,20,29,-1.958,0.477
3,20,30,-2.321,0.493
3,20,31,-2.204,0.489
3,21,22,-0.733,0.686
3,21,23,-1.462,0.643
3,21,24,-1.335,0.669
3,21,25,-1.591,0.679
3,21,26,-2.749,0.633
3,21,27,-4.702,0.688
3,21,28,-3.257,0.634
3,21,29,-2.155,0.633
3,21,30,-2.222,0.637
3,21,31,-1.871,0.728
3,22,23,-0.225,0.525
3,22,24,-0.695,0.626
3,22,25,-0.471,0.717
3,22,26,-0.901,0.636
3,22,27,-2.93,0.654
3,22,28,-2.562,0.515
3,22,29,-0.448,0.52
3,22,30,-0.724,0.561
3,22,31,-0.627,0.598
3,23,24,-1.527,0.616
3,23,25,-1.272,0.682
3,23,26,-1.705,0.607
3,23,27,-4.741,0.533
3,23,28,-3.577,0.482
3,23,29,-1.513,0.468
3,23,30,-1.978,0.557
3,23,31,-1.677,0.527
3,24,25,-1.244,0.689
3,24,26,-1.993,0.581
3,24,27,-3.737,0.71
3,24,28,-3.315,0.634
3,24,29,-1.659,0.654
3,24,30,-1.767,0.564
3,24,31,-1.979,0.653
3,25,26,-1.945,0.678
3,25,27,-2.514,0.727
3,25,28,-2.599,0.684
3,25,29,-1.657,0.683
3,25,30,-1.372,0.678
3,25,31,-1.994,0.75
3,26,27,-6.345,0.665
3,26,28,-5.002,0.558
3,26,29,-2.087,0.55
3,26,30,-2.243,0.532
3,26,31,-2.342,0.687
3,27,28,-3.495,0.464
3,27,29,-6.057,0.495
3,27,30,-5.42,0.555
3,27,31,-5.252,0.546
3,28,29,-4.637,0.4
3,28,30,-4.703,0.428
3,28,31,-4.542,0.439
3,29,30,-2.626,0.473
3,29,31,-2.096,0.517
3,30,31,-3.375,0.514
4,5,6,-2.501,0.443
4,5,7,-2.934,0.537
4,5,8,-2.783,0.287
4,5,9,-1.959,0.337
4,5,10,-1.261,0.473
4,5,11,-3.282,0.331
4,5,12,-2.336,0.502
4,5,13,-1.588,0.57
4,5,14,-2.352,0.5
4,5,15,-1.392,0.48
4,5,16,-3.363,0.399
4,5,17,-0.94,0.488
4,5,18,-4.01,0.299
4,5,19,-1.463,0.52
4,5,20,-3.491,0.297
4,5,21,-2.927,0.407
4,5,22,-1.014,0.433
4,5,23,-3.184,0.279
4,5,24,-2.867,0.379
4,5,25,-2.781,0.375
4,5,26,-2.722,0.468
4,5,27,-7.565,0.644
4,5,28,-5.311,0.514
4,5,29,-4.162,0.446
4,5,30,-4.056,0.404
4,5,31,-3.589,0.366
4,6,7,-1.763,0.64
4,6,8,-1.986,0.571
4,6,9,-0.742,0.657
4,6,10,-0.825,0.669
4,6,11,-2.29,0.463
4,6,12,-1.263,0.727
4,6,13,-0.443,0.855
4,6,14,-1.25,0.737
4,6,15,-1.064,0.509
4,6,16,-1.967,0.638
4,6,17,-0.652,0.54
4,6,18,-2.616,0.445
4,6,19,-1.054,0.623
4,6,20,-1.86,0.466
4,6,21,-2.17,0.476
4,6,22,-0.491,0.528
4,6,23,-2.187,0.445
4,6,24,-1.869,0.578
4,6,25,-2.189,0.469
4,6,26,-2.582,0.557
4,6,27,-4.862,0.536
4,6,28,-3.37,0.515
4,6,29,-2.638,0.468
4,6,30,-3.252,0.495
4,6,31,-2.649,0.461
4,7,8,-2.198,0.582
4,7,9,-1.517,0.509
4,7,10,-1.306,0.503
4,7,11,-2.743,0.557
4,7,12,-1.994,0.563
4,7,13,-1.191,0.617
4,7,14,-1.787,0.614
4,7,15,-1.226,0.555
4,7,16,-3,0.627
4,7,17,-0.874,0.532
4,7,18,-3.189,0.511
4,7,19,-1.173,0.636
4,7,20,-2.268,0.504
4,7,21,-1.749,0.667
4,7,22,-0.447,0.554
4,7,23,-2,0.536
4,7,24,-1.975,0.549
4,7,25,-1.908,0.662
4,7,26,-2.518,0.614
4,7,27,-4.899,0.669
4,7,28,-4.476,0.694
4,7,29,-3.433,0.627
4,7,30,-2.736,0.596
4,7,31,-2.72,0.525
4,8,9,-1.805,0.35
4,8,10,-1.593,0.365
4,8,11,-2.989,0.336
4,8,12,-2.108,0.487
4,8,13,-1.496,0.589
4,8,14,-2.3,0.482
4,8,15,-1.327,0.466
4,8,16,-3.004,0.382
4,8,17,-1.029,0.468
4,8,18,-3.383,0.23
4,8,19,-1.427,0.513
4,8,20,-2.85,0.294
4,8,21,-2.174,0.454
4,8,22,-0.629,0.434
4,8,23,-2.699,0.264
4,8,24,-2.509,0.37
4,8,25,-2.345,0.391
4,8,26,-2.857,0.465
4,8,27,-5.115,0.497
4,8,28,-4.857,0.568
4,8,29,-3.556,0.503
4,8,30,-2.963,0.424
4,8,31,-3.335,0.277
4,9,10,-1.982,0.295
4,9,11,-2.417,0.387
4,9,12,-1.698,0.487
4,9,13,-1.226,0.582
4,9,14,-1.747,0.478
4,9,15,-0.978,0.48
4,9,16,-2.294,0.404
4,9,17,-0.668,0.484
4,9,18,-2.679,0.274
4,9,19,-1.136,0.513
4,9,20,-2.289,0.359
4,9,21,-1.543,0.476
4,9,22,-0.446,0.445
4,9,23,-2.17,0.359
4,9,24,-2.083,0.368
4,9,25,-1.741,0.422
4,9,26,-2.033,0.486
4,9,27,-3.603,0.574
4,9,28,-2.369,0.626
4,9,29,-2.495,0.522
4,9,30,-2.097,0.463
4,9,31,-2.629,0.316
4,10,11,-2.18,0.449
4,10,12,-1.709,0.465
4,10,13,-1.147,0.552
4,10,14,-1.51,0.487
4,10,15,-0.664,0.517
4,10,16,-2.073,0.407
4,10,17,-0.522,0.509
4,10,18,-2.626,0.297
4,10,19,-0.954,0.539
4,10,20,-2.355,0.417
4,10,21,-1.388,0.513
4,10,22,-0.281,0.497
4,10,23,-2.187,0.37
4,10,24,-1.926,0.384
4,10,25,-1.687,0.441
4,10,26,-1.962,0.533
4,10,27,-3.7,0.508
4,10,28,-2.158,0.611
4,10,29,-2.609,0.6
4,10,30,-1.79,0.52
4,10,31,-2.631,0.323
4,11,12,-2.275,0.516
4,11,13,-1.613,0.614
4,11,14,-2.206,0.566
4,11,15,-1.8,0.503
4,11,16,-3.276,0.466
4,11,17,-1.301,0.575
4,11,18,-3.592,0.352
4,11,19,-1.608,0.514
4,11,20,-3.237,0.364
4,11,21,-2.951,0.433
4,11,22,-0.91,0.529
4,11,23,-3.055,0.331
4,11,24,-2.723,0.398
4,11,25,-3.115,0.407
4,11,26,-3.102,0.459
4,11,27,-6.853,0.569
4,11,28,-4.468,0.639
4,11,29,-3.886,0.47
4,11,30,-3.064,0.428
4,11,31,-3.858,0.441
4,12,13,-1.652,0.55
4,12,14,-1.785,0.564
4,12,15,-1.842,0.532
4,12,16,-2.519,0.512
4,12,17,-1.084,0.551
4,12,18,-2.704,0.473
4,12,19,-1.602,0.575
4,12,20,-2.19,0.556
4,12,21,-1.743,0.627
4,12,22,-0.703,0.568
4,12,23,-2.068,0.534
4,12,24,-2.116,0.509
4,12,25,-2.04,0.601
4,12,26,-2.223,0.604
4,12,27,-2.812,0.688
4,12,28,-2.648,0.755
4,12,29,-2.81,0.601
4,12,30,-2.307,0.557
4,12,31,-2.463,0.523
4,13,14,-1.553,0.559
4,13,15,-1.169,0.623
4,13,16,-1.898,0.561
4,13,17,-0.588,0.638
4,13,18,-1.894,0.551
4,13,19,-1.066,0.64
4,13,20,-1.203,0.584
4,13,21,-1.105,0.701
4,13,22,-0.402,0.607
4,13,23,-1.355,0.69
4,13,24,-1.427,0.575
4,13,25,-1.29,0.659
4,13,26,-1.537,0.643
4,13,27,-2.195,0.749
4,13,28,-1.965,0.754
4,13,29,-1.889,0.726
4,13,30,-1.856,0.589
4,13,31,-1.678,0.595
4,14,15,-0.988,0.623
4,14,16,-2.697,0.518
4,14,17,-0.333,0.67
4,14,18,-2.647,0.475
4,14,19,-1.22,0.63
4,14,20,-1.893,0.505
4,14,21,-1.816,0.634
4,14,22,-0.871,0.559
4,14,23,-1.964,0.572
4,14,24,-2.129,0.513
4,14,25,-1.915,0.569
4,14,26,-2.081,0.587
4,14,27,-5.052,0.64
4,14,28,-3.483,0.611
4,14,29,-2.56,0.768
4,14,30,-3.051,0.498
4,14,31,-2.46,0.524
4,15,16,-1.392,0.667
4,15,17,-0.665,0.494
4,15,18,-1.828,0.503
4,15,19,-0.894,0.606
4,15,20,-1.05,0.51
4,15,21,-1.049,0.566
4,15,22,-0.473,0.499
4,15,23,-1.544,0.464
4,15,24,-0.885,0.58
4,15,25,-1.137,0.565
4,15,26,-1.275,0.622
4,15,27,-1.547,0.597
4,15,28,-1.85,0.582
4,15,29,-2.029,0.494
4,15,30,-1.574,0.519
4,15,31,-1.455,0.526
4,16,17,-1.02,0.637
4,16,18,-3.75,0.376
4,16,19,-1.838,0.549
4,16,20,-3.076,0.433
4,16,21,-2.746,0.464
4,16,22,-0.97,0.56
4,16,23,-3.038,0.388
4,16,24,-2.76,0.44
4,16,25,-2.94,0.436
4,16,26,-2.545,0.474
4,16,27,-5.736,0.555
4,16,28,-4.438,0.588
4,16,29,-3.509,0.573
4,16,30,-3.225,0.511
4,16,31,-3.321,0.512
4,17,18,-1.328,0.549
4,17,19,-0.335,0.654
4,17,20,-0.822,0.473
4,17,21,-0.658,0.607
4,17,22,-0.249,0.506
4,17,23,-1.094,0.469
4,17,24,-0.538,0.634
4,17,25,-0.854,0.635
4,17,26,-0.937,0.653
4,17,27,-0.708,0.615
4,17,28,-2.02,0.59
4,17,29,-1.709,0.515
4,17,30,-0.879,0.611
4,17,31,-1.636,0.485
4,18,19,-1.988,0.515
4,18,20,-3.94,0.335
4,18,21,-3.283,0.415
4,18,22,-1.016,0.468
4,18,23,-3.516,0.265
4,18,24,-3.085,0.38
4,18,25,-3.161,0.385
4,18,26,-3.321,0.459
4,18,27,-7.84,0.479
4,18,28,-5.412,0.487
4,18,29,-3.88,0.488
4,18,30,-4.001,0.402
4,18,31,-4.191,0.276
4,19,20,-1.26,0.536
4,19,21,-1.424,0.515
4,19,22,-0.08,0.64
4,19,23,-1.145,0.523
4,19,24,-1.325,0.513
4,19,25,-1.439,0.513
4,19,26,-1.355,0.516
4,19,27,-2.961,0.723
4,19,28,-1.866,0.757
4,19,29,-1.933,0.581
4,19,30,-1.131,0.539
4,19,31,-1.474,0.569
4,20,21,-2.229,0.452
4,20,22,-0.53,0.447
4,20,23,-2.579,0.304
4,20,24,-2.667,0.448
4,20,25,-2.541,0.435
4,20,26,-3.264,0.462
4,20,27,-6.261,0.574
4,20,28,-5.215,0.525
4,20,29,-3.723,0.473
4,20,30,-3.402,0.439
4,20,31,-3.836,0.333
4,21,22,-0.687,0.543
4,21,23,-2.279,0.41
4,21,24,-1.971,0.437
4,21,25,-2.535,0.417
4,21,26,-2.268,0.459
4,21,27,-3.892,0.563
4,21,28,-3.144,0.554
4,21,29,-3.174,0.484
4,21,30,-2.846,0.47
4,21,31,-2.271,0.467
4,22,23,-0.817,0.443
4,22,24,-0.612,0.514
4,22,25,-0.667,0.528
4,22,26,-0.754,0.57
4,22,27,-1.726,0.644
4,22,28,-1.817,0.538
4,22,29,-1.265,0.502
4,22,30,-0.969,0.527
4,22,31,-0.995,0.51
4,23,24,-2.381,0.427
4,23,25,-2.467,0.379
4,23,26,-2.698,0.462
4,23,27,-4.532,0.483
4,23,28,-3.474,0.485
4,23,29,-3.397,0.469
4,23,30,-2.85,0.452
4,23,31,-3.251,0.338
4,24,25,-2.196,0.4
4,24,26,-2.304,0.457
4,24,27,-5.222,0.623
4,24,28,-3.564,0.662
4,24,29,-3.006,0.598
4,24,30,-2.345,0.445
4,24,31,-3.03,0.431
4,25,26,-2.365,0.455
4,25,27,-5.601,0.536
4,25,28,-4.744,0.548
4,25,29,-3.171,0.493
4,25,30,-2.524,0.44
4,25,31,-3.134,0.415
4,26,27,-6.91,0.683
4,26,28,-5.156,0.67
4,26,29,-3.159,0.56
4,26,30,-2.476,0.482
4,26,31,-3.089,0.555
4,27,28,-6.001,0.534
4,27,29,-7.308,0.58
4,27,30,-5.768,0.628
4,27,31,-5.929,0.517
4,28,29,-5.327,0.541
4,28,30,-4.702,0.563
4,28,31,-4.912,0.514
4,29,30,-3.885,0.556
4,29,31,-3.837,0.521
4,30,31,-4.456,0.457
5,6,7,-1.655,0.397
5,6,8,-1.508,0.595
5,6,9,-0.541,0.663
5,6,10,-0.19,0.778
5,6,11,-1.742,0.351
5,6,12,-0.858,0.669
5,6,13,-0.216,0.812
5,6,14,-0.922,0.649
5,6,15,-0.405,0.423
5,6,16,-1.169,0.589
5,6,17,-0.162,0.497
5,6,18,-1.993,0.416
5,6,19,-0.485,0.585
5,6,20,-1.786,0.389
5,6,21,-1.677,0.384
5,6,22,-0.479,0.501
5,6,23,-1.065,0.367
5,6,24,-1.672,0.529
5,6,25,-1.346,0.388
5,6,26,-1.876,0.465
5,6,27,-4.645,0.392
5,6,28,-2.79,0.306
5,6,29,-1.447,0.3
5,6,30,-2.713,0.344
5,6,31,-1.623,0.35
5,7,8,-1.626,0.259
5,7,9,-0.977,0.353
5,7,10,-0.317,0.505
5,7,11,-2.482,0.287
5,7,12,-1.547,0.37
5,7,13,-0.81,0.441
5,7,14,-1.279,0.353
5,7,15,-0.771,0.394
5,7,16,-2.626,0.399
5,7,17,-0.508,0.437
5,7,18,-3.1,0.392
5,7,19,-0.828,0.459
5,7,20,-2.391,0.231
5,7,21,-2.256,0.483
5,7,22,-0.56,0.451
5,7,23,-1.646,0.509
5,7,24,-2.084,0.335
5,7,25,-1.872,0.493
5,7,26,-2.14,0.352
5,7,27,-7.173,0.388
5,7,28,-6.165,0.246
5,7,29,-2.355,0.277
5,7,30,-2.851,0.265
5,7,31,-2.535,0.25
5,8,9,-0.782,0.328
5,8,10,0.094,0.647
5,8,11,-1.523,0.273
5,8,12,-0.937,0.381
5,8,13,-0.337,0.444
5,8,14,-0.822,0.369
5,8,15,-0.401,0.447
5,8,16,-1.709,0.368
5,8,17,-0.199,0.47
5,8,18,-2.062,0.273
5,8,19,-0.482,0.44
5,8,20,-2.015,0.239
5,8,21,-1.54,0.445
5,8,22,-0.476,0.416
5,8,23,-1.286,0.317
5,8,24,-1.548,0.291
5,8,25,-1.467,0.39
5,8,26,-1.62,0.392
5,8,27,-7.008,0.645
5,8,28,-6.725,0.548
5,8,29,-1.759,0.45
5,8,30,-2.083,0.363
5,8,31,-1.692,0.296
5,9,10,0.101,0.702
5,9,11,-1.104,0.369
5,9,12,-0.867,0.39
5,9,13,-0.305,0.454
5,9,14,-0.524,0.432
5,9,15,-0.186,0.476
5,9,16,-1.208,0.407
5,9,17,-0.059,0.5
5,9,18,-1.531,0.324
5,9,19,-0.443,0.455
5,9,20,-1.395,0.354
5,9,21,-0.995,0.47
5,9,22,-0.433,0.439
5,9,23,-0.959,0.388
5,9,24,-1.161,0.335
5,9,25,-0.963,0.428
5,9,26,-1.069,0.444
5,9,27,-5.625,0.757
5,9,28,-3.351,0.617
5,9,29,-0.663,0.483
5,9,30,-1.322,0.431
5,9,31,-1.15,0.374
5,10,11,-0.452,0.508
5,10,12,-0.534,0.502
5,10,13,-0.122,0.536
5,10,14,-0.144,0.545
5,10,15,0.104,0.607
5,10,16,-0.65,0.504
5,10,17,0.154,0.602
5,10,18,-0.923,0.47
5,10,19,-0.187,0.525
5,10,20,-0.804,0.493
5,10,21,-0.404,0.557
5,10,22,-0.177,0.541
5,10,23,-0.504,0.511
5,10,24,-0.515,0.47
5,10,25,-0.527,0.526
5,10,26,-0.619,0.527
5,10,27,-4.073,0.797
5,10,28,-2.005,0.756
5,10,29,-0.138,0.635
5,10,30,-0.348,0.583
5,10,31,-0.526,0.526
5,11,12,-0.987,0.413
5,11,13,-0.488,0.53
5,11,14,-1.067,0.455
5,11,15,-0.55,0.431
5,11,16,-1.84,0.391
5,11,17,-0.364,0.563
5,11,18,-2.581,0.309
5,11,19,-0.621,0.426
5,11,20,-2.772,0.305
5,11,21,-2.358,0.369
5,11,22,-0.67,0.575
5,11,23,-1.521,0.298
5,11,24,-1.777,0.302
5,11,25,-2.207,0.338
5,11,26,-2.012,0.345
5,11,27,-9.356,0.4
5,11,28,-4.964,0.415
5,11,29,-2.142,0.309
5,11,30,-2.558,0.268
5,11,31,-2.751,0.334
5,12,13,-0.552,0.434
5,12,14,-0.709,0.449
5,12,15,-0.503,0.457
5,12,16,-1.304,0.428
5,12,17,-0.305,0.515
5,12,18,-1.906,0.483
5,12,19,-0.582,0.482
5,12,20,-1.669,0.505
5,12,21,-1.425,0.579
5,12,22,-0.417,0.54
5,12,23,-1.077,0.553
5,12,24,-1.162,0.429
5,12,25,-1.278,0.562
5,12,26,-1.196,0.493
5,12,27,-5.027,0.623
5,12,28,-3.267,0.538
5,12,29,-1.137,0.444
5,12,30,-1.508,0.418
5,12,31,-1.35,0.476
5,13,14,-0.418,0.439
5,13,15,-0.019,0.552
5,13,16,-0.87,0.462
5,13,17,0.116,0.601
5,13,18,-1.027,0.519
5,13,19,-0.192,0.556
5,13,20,-0.761,0.51
5,13,21,-0.843,0.664
5,13,22,-0.094,0.57
5,13,23,-0.618,0.677
5,13,24,-0.57,0.488
5,13,25,-0.672,0.616
5,13,26,-0.622,0.534
5,13,27,-3.386,0.658
5,13,28,-2.467,0.547
5,13,29,-0.562,0.593
5,13,30,-0.983,0.455
5,13,31,-0.721,0.523
5,14,15,-0.098,0.543
5,14,16,-1.401,0.398
5,14,17,0.167,0.637
5,14,18,-1.621,0.395
5,14,19,-0.315,0.54
5,14,20,-1.241,0.393
5,14,21,-1.517,0.569
5,14,22,-0.429,0.515
5,14,23,-1.102,0.578
5,14,24,-1.083,0.399
5,14,25,-1.102,0.495
5,14,26,-1.084,0.444
5,14,27,-5.361,0.498
5,14,28,-3.372,0.36
5,14,29,-1.196,0.61
5,14,30,-2.098,0.319
5,14,31,-1.339,0.414
5,15,16,-0.478,0.643
5,15,17,-0.047,0.451
5,15,18,-1.301,0.534
5,15,19,-0.082,0.558
5,15,20,-0.869,0.468
5,15,21,-0.784,0.526
5,15,22,-0.266,0.464
5,15,23,-0.457,0.448
5,15,24,-0.384,0.544
5,15,25,-0.521,0.536
5,15,26,-0.704,0.581
5,15,27,-4.36,0.514
5,15,28,-2.108,0.421
5,15,29,-0.576,0.38
5,15,30,-0.8,0.412
5,15,31,-0.628,0.487
5,16,17,-0.226,0.629
5,16,18,-2.598,0.312
5,16,19,-0.663,0.48
5,16,20,-2.651,0.372
5,16,21,-1.863,0.388
5,16,22,-0.557,0.554
5,16,23,-1.672,0.388
5,16,24,-1.739,0.361
5,16,25,-1.775,0.369
5,16,26,-1.381,0.341
5,16,27,-7.623,0.453
5,16,28,-4.882,0.375
5,16,29,-1.719,0.441
5,16,30,-2.227,0.381
5,16,31,-2.075,0.491
5,17,18,-0.826,0.606
5,17,19,0.156,0.646
5,17,20,-0.501,0.438
5,17,21,-0.565,0.599
5,17,22,-0.352,0.488
5,17,23,-0.285,0.47
5,17,24,-0.267,0.629
5,17,25,-0.437,0.633
5,17,26,-0.427,0.656
5,17,27,-3.879,0.593
5,17,28,-2.753,0.486
5,17,29,-0.495,0.442
5,17,30,-0.54,0.564
5,17,31,-0.934,0.467
5,18,19,-1.194,0.427
5,18,20,-3.89,0.327
5,18,21,-3.049,0.314
5,18,22,-1.257,0.472
5,18,23,-2.409,0.329
5,18,24,-2.391,0.275
5,18,25,-2.388,0.285
5,18,26,-2.308,0.311
5,18,27,-8.515,0.521
5,18,28,-5.321,0.35
5,18,29,-2.418,0.414
5,18,30,-3.347,0.264
5,18,31,-2.918,0.297
5,19,20,-1.126,0.557
5,19,21,-0.704,0.443
5,19,22,0.186,0.703
5,19,23,-0.21,0.53
5,19,24,-0.56,0.426
5,19,25,-0.646,0.436
5,19,26,-0.686,0.428
5,19,27,-3.781,0.579
5,19,28,-1.51,0.606
5,19,29,-0.511,0.5
5,19,30,-0.399,0.446
5,19,31,-0.559,0.479
5,20,21,-2.325,0.455
5,20,22,-0.76,0.436
5,20,23,-2.243,0.293
5,20,24,-2.506,0.433
5,20,25,-2.47,0.426
5,20,26,-2.885,0.408
5,20,27,-7.932,0.45
5,20,28,-6.63,0.308
5,20,29,-2.555,0.367
5,20,30,-3.496,0.337
5,20,31,-2.996,0.223
5,21,22,-0.637,0.561
5,21,23,-1.442,0.389
5,21,24,-1.597,0.363
5,21,25,-1.982,0.312
5,21,26,-1.926,0.348
5,21,27,-6.205,0.43
5,21,28,-3.74,0.373
5,21,29,-2.021,0.361
5,21,30,-2.973,0.364
5,21,31,-1.744,0.385
5,22,23,-0.332,0.442
5,22,24,-0.549,0.507
5,22,25,-0.572,0.533
5,22,26,-0.54,0.623
5,22,27,-3.683,0.609
5,22,28,-2.737,0.445
5,22,29,-0.621,0.451
5,22,30,-0.841,0.502
5,22,31,-1.141,0.496
5,23,24,-1.632,0.429
5,23,25,-1.34,0.375
5,23,26,-1.393,0.461
5,23,27,-6.703,0.478
5,23,28,-3.747,0.405
5,23,29,-1.445,0.335
5,23,30,-2.142,0.449
5,23,31,-1.805,0.412
5,24,25,-1.449,0.326
5,24,26,-1.45,0.324
5,24,27,-6.53,0.54
5,24,28,-4.031,0.475
5,24,29,-1.919,0.527
