1 1 -0.424
2 1 -0.503
3 1 0.048
4 1 0.182
5 1 0.222
6 1 0.332
7 1 0.138
8 1 0.246
9 1 -0.148
10 1 0.044
11 1 0.166
12 1 -0.022
13 1 0.054
14 1 0.284
15 1 0.39
16 1 0.26
17 1 0.166
18 1 0.05
19 1 -0.086
20 1 -0.201
21 1 0.023
22 1 0.303
23 1 0.146
24 1 -0.013
25 1 -0.042
26 1 0.061
27 1 0.184
28 1 0.197
29 1 0.09
30 1 0.104
31 1 0.069
32 1 0.148
33 1 -0.117
34 1 0.066
35 1 0.057
36 1 -0.38
37 1 -0.054
38 1 0.333
39 1 0.163
40 1 0.115
41 1 0.03
42 1 0.128
43 1 0.223
44 1 0
1 2 0.478
2 2 0.502
3 2 0.17
4 2 0.199
5 2 0.329
6 2 0.052
7 2 -0.118
8 2 -0.064
9 2 -0.18
10 2 -0.167
11 2 0.007
12 2 0.014
13 2 -0.425
14 2 -0.513
15 2 -0.305
16 2 -0.244
17 2 -0.131
18 2 -0.218
19 2 -0.05
20 2 0.175
21 2 0.208
22 2 0.322
23 2 0.393
24 2 0.371
25 2 0.302
26 2 0.201
27 2 0.116
28 2 0.057
29 2 0.226
30 2 0.1
31 2 -0.447
32 2 -0.35
33 2 -0.315
34 2 -0.158
35 2 0.334
36 2 -0.046
37 2 -0.338
38 2 -0.418
39 2 0.026
40 2 0.095
41 2 -0.112
42 2 -0.017
43 2 -0.039
44 2 0
1 3 -0.468
2 3 -0.356
3 3 0.029
4 3 0.173
5 3 -0.068
6 3 -0.331
7 3 -0.188
8 3 -0.212
9 3 -0.236
10 3 0.124
11 3 0.113
12 3 -0.166
13 3 -0.234
14 3 -0.321
15 3 -0.119
16 3 0.252
17 3 0.046
18 3 -0.197
19 3 -0.251
20 3 -0.145
21 3 0.557
22 3 0.521
23 3 -0.148
24 3 0.048
25 3 0.131
26 3 0.106
27 3 0.469
28 3 0.51
29 3 -0.046
30 3 -0.569
31 3 -0.431
32 3 -0.116
33 3 0.097
34 3 -0.354
35 3 -0.106
36 3 0.227
37 3 -0.145
38 3 0.008
39 3 0.245
40 3 0.153
41 3 -0.022
42 3 -0.08
43 3 0.19
44 3 0
1 4 0.168
2 4 -0.061
3 4 0.003
4 4 0.02
5 4 -0.098
6 4 -0.311
7 4 -0.142
8 4 0.204
9 4 0.076
10 4 -0.275
11 4 -0.329
12 4 -0.058
13 4 0.343
14 4 0.492
15 4 0.405
16 4 0.29
17 4 0.271
18 4 0.303
19 4 0.205
20 4 0.139
21 4 0.008
22 4 -0.093
23 4 0.184
24 4 0.354
25 4 0.189
26 4 -0.051
27 4 0.023
28 4 0.192
29 4 -0.062
30 4 -0.077
31 4 0.252
32 4 0.401
33 4 0.307
34 4 0.356
35 4 0.418
36 4 0.049
37 4 0.224
38 4 0.601
39 4 -0.126
40 4 -0.238
41 4 0.004
42 4 -0.041
43 4 -0.047
44 4 0
1 5 0.075
2 5 0.061
3 5 0.061
4 5 0.113
5 5 0.119
6 5 0.099
7 5 0.078
8 5 0.066
9 5 0.082
10 5 0.114
11 5 0.11
12 5 0.096
13 5 0.07
14 5 0.04
15 5 0.079
16 5 0.103
17 5 0.044
18 5 -0.012
19 5 -0.013
20 5 0.021
21 5 0.007
22 5 0.05
23 5 0.106
24 5 0.1
25 5 0.066
26 5 -0.001
27 5 0.019
28 5 0.065
29 5 -0.003
30 5 -0.074
31 5 -0.008
32 5 0.013
33 5 -0.006
34 5 0.013
35 5 0.018
36 5 -0.001
37 5 0.022
38 5 0.035
39 5 0.019
40 5 -0.016
41 5 -0.027
42 5 -0.049
43 5 -0.114
44 5 0
1 6 0.377
2 6 0.381
3 6 0.177
4 6 0.233
5 6 0.299
6 6 -0.227
7 6 -0.179
8 6 0.121
9 6 -0.158
10 6 -0.385
11 6 -0.255
12 6 -0.04
13 6 -0.058
14 6 -0.09
15 6 0.043
16 6 0.05
17 6 0.025
18 6 -0.048
19 6 0.031
20 6 0.221
21 6 0.169
22 6 0.24
23 6 0.392
24 6 0.354
25 6 0.284
26 6 0.155
27 6 0.081
28 6 0.058
29 6 0.215
30 6 0.055
31 6 -0.376
32 6 -0.125
33 6 -0.104
34 6 0.207
35 6 0.548
36 6 -0.166
37 6 -0.256
38 6 -0.084
39 6 -0.339
40 6 -0.194
41 6 -0.093
42 6 0.033
43 6 0.081
44 6 0
1 7 0
2 7 0
3 7 0
4 7 0
5 7 0
6 7 0
7 7 0
8 7 0
9 7 0
10 7 -0.108
11 7 -0.065
12 7 0.027
13 7 0.08
14 7 0.215
15 7 0.295
16 7 0.183
17 7 0.008
18 7 0.079
19 7 0.158
20 7 0.194
21 7 0
22 7 0
23 7 0
24 7 0
25 7 0
26 7 0
27 7 0
28 7 0
29 7 0
30 7 0
31 7 0
32 7 0
33 7 0
34 7 0
35 7 0
36 7 0.311
37 7 0.266
38 7 0.377
39 7 0.323
40 7 0.253
41 7 0.204
42 7 0.227
43 7 0.295
44 7 0
1 8 0
2 8 0
3 8 0
4 8 0
5 8 0
6 8 0
7 8 0
8 8 0
9 8 0
10 8 -0.258
11 8 -0.271
12 8 -0.153
13 8 0
14 8 0.2
15 8 0.341
16 8 0.319
17 8 0.223
18 8 0.242
19 8 0.237
20 8 0.163
21 8 0
22 8 0
23 8 0
24 8 0
25 8 0
26 8 0
27 8 0
28 8 0
29 8 0
30 8 0
31 8 0
32 8 0
33 8 0
34 8 0
35 8 0
36 8 0.332
37 8 0.246
38 8 0.351
39 8 0.336
40 8 0.208
41 8 0.133
42 8 0.134
43 8 0.171
44 8 0
1 9 0
2 9 0
3 9 0
4 9 0
5 9 0
6 9 0
7 9 0
8 9 0
9 9 0
10 9 -0.41
11 9 -0.4
12 9 -0.262
13 9 -0.081
14 9 0.14
15 9 0.287
16 9 0.253
17 9 0.157
18 9 0.174
19 9 0.179
20 9 0.085
21 9 0
22 9 0
23 9 0
24 9 0
25 9 0
26 9 0
27 9 0
28 9 0
29 9 0
30 9 0
31 9 0
32 9 0
33 9 0
34 9 0
35 9 0
36 9 0.168
37 9 0.164
38 9 0.322
39 9 0.363
40 9 0.252
41 9 0.176
42 9 0.173
43 9 0.214
44 9 0
1 10 0
2 10 0
3 10 0
4 10 0
5 10 0
6 10 0
7 10 0
8 10 0
9 10 0
10 10 -0.304
11 10 -0.356
12 10 -0.225
13 10 -0.05
14 10 0.123
15 10 0.263
16 10 0.262
17 10 0.169
18 10 0.16
19 10 0.151
20 10 0.104
21 10 0
22 10 0
23 10 0
24 10 0
25 10 0
26 10 0
27 10 0
28 10 0
29 10 0
30 10 0
31 10 0
32 10 0
33 10 0
34 10 0
35 10 0
36 10 0.207
37 10 0.151
38 10 0.253
39 10 0.189
40 10 0.118
41 10 0.119
42 10 0.132
43 10 0.184
44 10 0
1 11 0.374
2 11 0.542
3 11 0.367
4 11 0.423
5 11 0.485
6 11 0.327
7 11 0.305
8 11 0.37
9 11 0.198
10 11 -0.041
11 11 -0.005
12 11 0.032
13 11 -0.119
14 11 -0.179
15 11 -0.09
16 11 -0.104
17 11 0.04
18 11 0.025
19 11 -0.024
20 11 0.09
21 11 0.137
22 11 0.211
23 11 0.302
24 11 0.296
25 11 0.247
26 11 0.208
