1 1 -2.20774862937516
2 1 -1.8763723076295
3 1 0
4 1 0
5 1 0
6 1 0.0390093070578365
7 1 0
8 1 0
9 1 0
10 1 0
11 1 0
12 1 0
13 1 0
14 1 0.277461389058649
15 1 2.22435048771195
16 1 0
17 1 0
18 1 0.198857394400315
19 1 0
20 1 0.0669747875704303
21 1 0
22 1 0
23 1 0
24 1 0
25 1 0
26 1 0
27 1 0.71542714260933
28 1 0.296296731662114
29 1 0
30 1 0.0206296642467007
31 1 0
32 1 0
33 1 0
34 1 0
35 1 0
36 1 -1.06834736493218
37 1 0
38 1 0.601956934840606
39 1 0
40 1 0
41 1 0
42 1 0
43 1 0
44 1 0
1 2 2.31182385559458
2 2 1.57905059475274
3 2 0
4 2 0
5 2 0.448894625811119
6 2 0
7 2 -0.0757488525584685
8 2 0
9 2 0
10 2 0
11 2 0.141226890217689
12 2 0.0352432528568378
13 2 0
14 2 -0.826356206567372
15 2 0
16 2 0
17 2 0
18 2 0
19 2 0
20 2 0
21 2 0
22 2 0.00820517890842688
23 2 0.0367292069823835
24 2 0.237705790599364
25 2 0
26 2 0
27 2 0.258105525202613
28 2 -0.0763636032220907
29 2 0.00583661093857854
30 2 0.00602953104633777
31 2 -0.123329013448328
32 2 -0.00664223045841269
33 2 -0.0313431712086425
34 2 -0.148731566045705
35 2 0.283773808475541
36 2 0
37 2 0.174421490985309
38 2 -3.75380192567605
39 2 0
40 2 0.20166724040203
41 2 -0.0311091674568548
42 2 0
43 2 0
44 2 0
1 3 0
2 3 0
3 3 0
4 3 0
5 3 0
6 3 0
7 3 0
8 3 0
9 3 0
10 3 0
11 3 0
12 3 0
13 3 0
14 3 0
15 3 0
16 3 0
17 3 0
18 3 0
19 3 0
20 3 0
21 3 0
22 3 0
23 3 0
24 3 0
25 3 0
26 3 0
27 3 0
28 3 0
29 3 0
30 3 0
31 3 0
32 3 0
33 3 0
34 3 0
35 3 0
36 3 0
37 3 0
38 3 0
39 3 0
40 3 0
41 3 0
42 3 0
43 3 0
44 3 0
