1 1 -0.359
2 1 -0.315
3 1 0.061
4 1 0.105
5 1 -0.095
6 1 -0.066
7 1 0.072
8 1 0.132
9 1 0.072
10 1 0.342
11 1 0.343
12 1 -0.064
13 1 -0.268
14 1 0.042
15 1 -0.145
16 1 0.02
17 1 -0.223
18 1 -0.086
19 1 0.511
20 1 0.329
21 1 0.295
22 1 -0.023
23 1 -0.083
24 1 0.462
25 1 0.662
26 1 0.41
27 1 -0.137
28 1 -0.183
29 1 0.28
30 1 0.47
31 1 0.404
32 1 0.015
33 1 0.069
34 1 -0.031
35 1 -0.29
36 1 0.181
37 1 0.201
38 1 0.072
39 1 -0.08
40 1 0.12
41 1 0.282
42 1 0.152
43 1 0.042
44 1 0
1 2 -0.609
2 2 -0.292
3 2 -0.262
4 2 -0.214
5 2 -0.033
6 2 0.071
7 2 0.276
8 2 0.001
9 2 -0.033
10 2 0.117
11 2 -0.267
12 2 -0.023
13 2 0.347
14 2 0.24
15 2 0.234
16 2 -0.257
17 2 -0.385
18 2 0.224
19 2 0.254
20 2 0.012
21 2 0.227
22 2 0.26
23 2 -0.084
24 2 -0.153
25 2 -0.11
26 2 0.008
27 2 -0.066
28 2 0.009
29 2 -0.228
30 2 -0.386
31 2 0.2
32 2 0.221
33 2 0.329
34 2 0.251
35 2 -0.006
36 2 -0.147
37 2 -0.104
38 2 0.046
39 2 0.138
40 2 0.187
41 2 -0.018
42 2 -0.185
43 2 -0.113
44 2 0
1 3 0.178
2 3 -0.003
3 3 0.037
4 3 0.3
5 3 0.199
6 3 0.147
7 3 0.264
8 3 0.302
9 3 0.202
10 3 -0.123
11 3 -0.331
12 3 0.179
13 3 0.124
14 3 0.011
15 3 0.116
16 3 -0.37
17 3 -0.126
18 3 0.256
19 3 0.11
20 3 0.048
21 3 -0.126
22 3 0.107
23 3 0.094
24 3 -0.399
25 3 -0.551
26 3 -0.282
27 3 0.017
28 3 -0.018
29 3 -0.171
30 3 -0.015
31 3 -0.13
32 3 -0.289
33 3 -0.268
34 3 0.035
35 3 0.331
36 3 -0.033
37 3 -0.129
38 3 -0.081
39 3 -0.01
40 3 -0.007
41 3 -0.272
42 3 0.035
43 3 0.208
44 3 0
1 4 0.166
2 4 0.095
3 4 0.243
4 4 0.367
5 4 0.19
6 4 0.279
7 4 0.12
8 4 -0.178
9 4 -0.211
10 4 0.247
11 4 0.467
12 4 -0.252
13 4 -0.303
14 4 -0.16
15 4 -0.062
16 4 0.129
17 4 -0.045
18 4 -0.221
19 4 -0.139
20 4 -0.058
21 4 -0.057
22 4 -0.091
23 4 -0.092
24 4 0.048
25 4 0.193
26 4 0.324
27 4 0.282
28 4 0.04
29 4 0.087
30 4 0.116
31 4 0.169
32 4 0.245
33 4 0.109
34 4 -0.171
35 4 -0.378
36 4 -0.215
37 4 -0.264
38 4 -0.463
39 4 -0.21
40 4 -0.051
41 4 0.086
42 4 0.04
43 4 0.174
44 4 0
1 5 0.056
2 5 0.035
3 5 0.055
4 5 0.058
5 5 0.051
6 5 0.052
7 5 0.042
8 5 0.007
9 5 0.012
10 5 0.06
11 5 0.085
12 5 0.043
13 5 0.022
14 5 0.09
15 5 0.122
16 5 0.072
17 5 0.057
18 5 0.109
19 5 0.114
20 5 0.074
21 5 0.099
22 5 0.113
23 5 0.046
24 5 -0.009
25 5 0.053
26 5 0.129
27 5 0.122
28 5 0.063
29 5 0.066
30 5 0.096
31 5 0.083
32 5 0.09
33 5 0.04
34 5 0.019
35 5 0.044
36 5 0.099
37 5 0.123
38 5 0.113
39 5 0.095
40 5 0.121
41 5 0.101
42 5 0.073
43 5 0.148
44 5 0
1 6 -0.486
2 6 -0.246
3 6 -0.293
4 6 -0.174
5 6 -0.007
6 6 0.42
7 6 0.424
8 6 -0.113
9 6 -0.17
10 6 0.29
11 6 0.116
12 6 -0.03
13 6 0.295
14 6 0.295
15 6 0.279
16 6 -0.265
17 6 -0.545
18 6 -0.062
19 6 0.103
20 6 -0.049
21 6 0.156
22 6 0.25
23 6 -0.068
24 6 -0.089
25 6 -0.07
26 6 0.023
27 6 -0.111
28 6 -0.066
29 6 -0.237
30 6 -0.347
31 6 0.203
32 6 0.369
33 6 0.472
34 6 0.032
35 6 -0.317
36 6 -0.277
37 6 -0.314
38 6 -0.216
39 6 -0.076
40 6 0.055
41 6 -0.023
42 6 -0.298
43 6 -0.168
44 6 0
1 7 0
2 7 0
3 7 0
4 7 0
5 7 0
6 7 0
7 7 0
8 7 0
9 7 0
10 7 0.041
11 7 0.187
12 7 0.004
13 7 -0.277
14 7 -0.381
15 7 -0.359
16 7 -0.298
17 7 -0.221
18 7 -0.319
19 7 -0.245
20 7 -0.072
21 7 0
22 7 0
23 7 0
24 7 0
25 7 0
26 7 0
27 7 0
28 7 0
29 7 0
30 7 0
31 7 0
32 7 0
33 7 0
34 7 0
35 7 0
36 7 -0.085
37 7 0.024
38 7 -0.043
39 7 -0.107
40 7 -0.103
41 7 0.019
42 7 0.005
43 7 -0.026
44 7 0
1 8 0
2 8 0
3 8 0
4 8 0
5 8 0
6 8 0
7 8 0
8 8 0
9 8 0
10 8 0.162
11 8 0.354
12 8 0.297
13 8 -0.064
14 8 -0.272
15 8 -0.306
16 8 -0.254
17 8 -0.215
18 8 -0.253
19 8 -0.175
20 8 -0.029
21 8 0
22 8 0
23 8 0
24 8 0
25 8 0
26 8 0
27 8 0
28 8 0
29 8 0
30 8 0
31 8 0
32 8 0
33 8 0
34 8 0
35 8 0
36 8 0.003
37 8 0.093
38 8 0.096
39 8 -0.001
40 8 -0.014
41 8 0.102
42 8 0.137
43 8 0.125
44 8 0
1 9 0
2 9 0
3 9 0
4 9 0
5 9 0
6 9 0
7 9 0
8 9 0
9 9 0
10 9 0.404
11 9 0.484
12 9 0.369
13 9 0.006
14 9 -0.254
15 9 -0.314
16 9 -0.249
17 9 -0.211
18 9 -0.226
19 9 -0.119
20 9 0.045
21 9 0
22 9 0
23 9 0
24 9 0
25 9 0
26 9 0
27 9 0
28 9 0
29 9 0
30 9 0
31 9 0
32 9 0
33 9 0
34 9 0
35 9 0
36 9 0.058
37 9 0.093
38 9 0.063
39 9 0.006
40 9 -0.006
41 9 0.097
42 9 0.112
43 9 0.085
44 9 0
1 10 0
2 10 0
3 10 0
4 10 0
5 10 0
6 10 0
7 10 0
8 10 0
9 10 0
10 10 0.305
11 10 0.515
12 10 0.454
13 10 0.223
14 10 -0.056
15 10 -0.214
16 10 -0.231
17 10 -0.208
18 10 -0.183
19 10 -0.112
20 10 -0.064
21 10 0
22 10 0
23 10 0
24 10 0
25 10 0
26 10 0
27 10 0
28 10 0
29 10 0
30 10 0
31 10 0
32 10 0
33 10 0
34 10 0
35 10 0
36 10 0.019
37 10 0.056
38 10 0.011
39 10 0.022
40 10 -0.004
41 10 0.025
42 10 0.043
43 10 0.017
44 10 0
1 11 -0.406
2 11 -0.406
3 11 -0.283
4 11 -0.339
5 11 -0.197
6 11 -0.125
7 11 -0.232
8 11 -0.313
9 11 -0.195
10 11 0.1
11 11 -0.108
12 11 -0.022
13 11 0.146
14 11 0.126
15 11 0.198
16 11 -0.152
17 11 -0.352
18 11 0.012
19 11 0.143
20 11 0.03
21 11 0.165
22 11 0.246
23 11 0.012
24 11 -0.102
25 11 -0.067
26 11 0.125
27 11 0.184
28 11 0.271
29 11 0.269
30 11 0.201
31 11 0.335
32 11 0.233
33 11 0.035
34 11 0.134
35 11 0.11
36 11 -0.092
37 11 -0.096
38 11 0.049
39 11 0.32
40 11 0.411
41 11 0.182
42 11 0.021
43 11 0.182
44 11 0
1 12 -0.538
2 12 -0.582
3 12 -0.478
4 12 -0.446
5 12 -0.366
6 12 -0.366
7 12 -0.393
8 12 -0.403
9 12 -0.283
10 12 -0.017
11 12 -0.179
12 12 -0.166
13 12 0.013
14 12 0.261
15 12 0.314
16 12 -0.075
17 12 -0.316
18 12 0.033
19 12 0.211
20 12 0.087
21 12 0.183
22 12 0.298
23 12 0.1
24 12 -0.054
25 12 -0.062
26 12 0.128
27 12 0.251
28 12 0.188
29 12 0.109
30 12 0.039
31 12 0.054
32 12 -0.021
33 12 -0.112
34 12 0.011
35 12 -0.031
36 12 -0.076
37 12 -0.129
38 12 -0.069
39 12 0.119
40 12 0.463
41 12 0.122
42 12 -0.093
43 12 0.093
44 12 0
1 13 -0.601
2 13 -0.654
3 13 -0.583
4 13 -0.557
5 13 -0.515
6 13 -0.47
7 13 -0.451
8 13 -0.413
9 13 -0.297
10 13 -0.093
11 13 -0.179
12 13 -0.254
13 13 -0.079
14 13 0.097
15 13 0.219
16 13 -0.089
17 13 -0.376
18 13 -0.095
19 13 0.107
20 13 0.001
21 13 0.111
22 13 0.267
23 13 0.089
24 13 -0.066
25 13 -0.059
26 13 0.096
27 13 0.196
28 13 0.098
29 13 0.031
30 13 -0.029
31 13 -0.049
32 13 -0.079
33 13 -0.132
34 13 -0.015
35 13 -0.032
36 13 -0.142
37 13 -0.188
38 13 -0.154
39 13 0.07
40 13 0.25
41 13 0.082
42 13 -0.042
43 13 0.147
44 13 0
1 14 -0.551
2 14 -0.514
3 14 -0.451
4 14 -0.418
5 14 -0.381
6 14 -0.358
7 14 -0.371
8 14 -0.375
9 14 -0.321
10 14 -0.194
11 14 -0.159
12 14 -0.301
13 14 -0.327
14 14 -0.105
15 14 0.018
16 14 -0.112
17 14 -0.349
18 14 -0.312
19 14 -0.129
20 14 -0.161
21 14 -0.109
22 14 0.059
23 14 -0.027
24 14 -0.168
25 14 -0.197
26 14 -0.176
27 14 -0.107
28 14 -0.159
29 14 -0.225
30 14 -0.247
31 14 -0.247
32 14 -0.243
33 14 -0.247
34 14 -0.145
35 14 -0.111
36 14 -0.186
37 14 -0.254
38 14 -0.295
39 14 -0.123
40 14 0.126
41 14 0.104
42 14 0.029
43 14 0.116
44 14 0
1 15 -0.123
2 15 -0.14
3 15 -0.192
4 15 -0.139
5 15 0.2
6 15 0.203
7 15 -0.09
8 15 -0.098
9 15 0.052
10 15 0.227
11 15 0.203
12 15 -0.006
13 15 0.248
14 15 0.245
15 15 0.204
16 15 0.233
17 15 0.248
18 15 0.33
19 15 0.131
20 15 -0.142
21 15 0.003
22 15 0.328
23 15 0.098
24 15 0.107
25 15 0.128
26 15 0.049
27 15 0.046
28 15 0.315
29 15 0.195
30 15 0.063
31 15 0.327
32 15 0.11
33 15 -0.326
34 15 -0.613
35 15 -0.275
36 15 0.103
37 15 0.176
38 15 -0.076
39 15 -0.075
40 15 -0.013
41 15 -0.222
42 15 -0.332
43 15 -0.12
44 15 0
1 16 -0.141
2 16 -0.155
3 16 -0.274
4 16 -0.471
5 16 -0.271
6 16 0.174
7 16 0.303
8 16 -0.079
9 16 -0.314
10 16 -0.017
11 16 -0.275
12 16 -0.337
13 16 0.026
14 16 -0.078
15 16 0.021
16 16 -0.085
17 16 -0.231
18 16 0.092
19 16 -0.008
20 16 -0.067
21 16 0.14
22 16 0.251
23 16 0.115
24 16 0.108
25 16 0.109
26 16 0.008
27 16 -0.002
28 16 0.265
29 16 0.127
30 16 -0.076
31 16 0.144
32 16 0.249
33 16 0.449
34 16 0.293
35 16 -0.104
36 16 -0.045
37 16 -0.094
38 16 -0.124
39 16 -0.023
40 16 0.169
41 16 0.26
42 16 0.224
43 16 0.504
44 16 0
1 17 -0.203
2 17 -0.145
3 17 -0.274
4 17 -0.479
5 17 -0.34
6 17 -0.073
7 17 0.199
8 17 0.062
9 17 -0.181
10 17 -0.199
11 17 -0.294
12 17 -0.218
13 17 -0.188
14 17 -0.266
15 17 -0.09
16 17 -0.159
17 17 -0.303
18 17 -0.32
19 17 -0.165
20 17 0.178
21 17 0.209
22 17 0.161
23 17 0.126
24 17 0.065
25 17 0.025
26 17 -0.167
27 17 -0.178
28 17 0.096
29 17 -0.074
30 17 -0.279
31 17 -0.154
32 17 0.034
33 17 0.413
34 17 0.652
35 17 0.179
36 17 -0.114
37 17 -0.159
38 17 -0.003
39 17 0.045
40 17 0.122
41 17 0.326
42 17 0.314
43 17 0.38
44 17 0
1 18 -0.348
2 18 -0.246
3 18 0.017
4 18 0.006
5 18 -0.114
6 18 -0.294
7 18 -0.112
8 18 0.048
9 18 0.074
10 18 -0.003
11 18 -0.146
12 18 -0.043
13 18 0.002
14 18 -0.048
15 18 -0.078
16 18 -0.099
17 18 -0.187
18 18 -0.306
19 18 -0.088
20 18 0.113
21 18 0.112
